,Cardiomyocyte,Endothelial,Fibroblast,Lymphoid,Myeloid,Neuronal,Pericyte,Smooth Muscle
MRTFA,0.72643286,1.589267,1.6400471,0.0,1.5132332,1.6011695,1.7246255,1.6836185
MKLN1,1.6365812,1.7454545,1.9062666,1.3775489,1.9192454,1.9342583,2.5295572,2.2839885
MKNK1,0.0,0.0,0.0,0.0,1.2779663,0.0,0.0,0.0
MLIP,3.3524354,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLLT10,1.2549548,0.0,0.0,0.0,1.179816,0.0,0.0,0.0
MLLT3,0.0,0.0,0.0,0.83401215,0.0,0.0,0.0,0.0
MMP2,0.0,0.0,0.73339355,0.0,0.0,0.0,0.0,0.0
MOB3B,0.0,0.0,0.0,0.0,1.2120717,0.0,0.0,0.0
MON2,0.8021091,0.0,1.4135252,0.86185956,1.073777,1.140285,1.3227375,1.2772665
MPC1,0.78125083,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPDZ,0.9758051,1.2015632,0.8688549,0.0,0.0,0.0,0.0,0.0
MPP3,1.2533436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MPP7,0.0,0.0,0.0,1.002715,0.0,0.0,0.0,0.0
MPRIP,0.0,0.0,0.0,0.0,0.0,0.0,1.5794075,1.5928466
MPZL1,0.0,0.0,0.898934,0.0,0.0,0.0,0.0,0.0
MRC1,0.0,0.0,0.0,0.0,2.491325,0.0,0.0,0.0
MRC2,0.0,0.0,0.808128,0.0,0.0,0.0,0.0,0.0
MS4A4A,0.0,0.0,0.0,0.0,1.1575028,0.0,0.0,0.0
MS4A4E,0.0,0.0,0.0,0.0,1.3481834,0.0,0.0,0.0
MS4A6A,0.0,0.0,0.0,0.0,1.7893677,0.0,0.0,0.0
MSC-AS1,0.0,0.0,1.3876083,0.0,0.0,0.0,1.9452248,1.4320471
MSI2,1.9627259,0.0,1.0405111,1.8855199,0.0,0.0,1.7168081,2.3442135
MSN,0.0,1.3756642,0.0,0.98063815,0.0,0.0,0.0,0.0
MSR1,0.0,0.0,0.0,0.0,2.119384,0.0,0.0,0.0
MSRB3,1.6126055,0.0,0.86062354,0.0,0.0,0.0,0.0,1.6037054
MT-ATP6,0.0,0.0,1.9040754,1.9418076,1.1963851,1.3778788,1.2730377,1.0505116
MT-CO1,0.0,0.0,1.6069626,2.2210422,1.5906914,1.216985,1.2255006,1.2384853
MT-CO2,0.0,0.0,2.0548434,1.9921292,1.6120837,1.4244494,1.5037081,1.3997948
MT-CO3,0.0,1.3032726,2.3392015,2.2197623,1.8234932,1.6962303,1.5520792,1.5094504
MT-CYB,0.0,0.0,1.9494758,1.9283743,1.2144812,1.440226,1.1211094,0.0
MT-ND1,0.0,0.0,1.0302627,0.0,0.0,0.0,0.0,0.0
MT-ND2,0.0,0.0,1.2413194,0.0,0.0,0.0,0.0,0.0
MT-ND3,0.0,0.0,1.9058197,1.2294326,1.1146693,1.3747808,1.2005073,0.0
MT-ND4,0.0,0.0,1.7443496,1.650851,1.1247461,1.2538354,1.067477,0.0
ENSG00000211459,0.0,1.6843325,2.0289042,2.3737054,1.7582884,1.8099042,1.4996402,1.5026886
ENSG00000210082,1.2564358,2.7933145,3.4918644,3.8849876,3.0034041,3.001737,2.8069391,2.8973134
MT2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2733383
MTR,1.3137178,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTSS1,0.0,0.0,0.0,0.0,1.9534912,0.0,0.0,0.0
MTUS1,1.5745325,0.0,0.0,0.0,0.0,0.0,1.3224856,1.0847406
MTUS2,1.4268103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MVB12B,0.0,0.0,0.0,0.0,1.173338,0.0,0.0,0.0
MYBL1,0.0,0.0,0.0,1.6456808,0.0,0.0,0.0,0.0
MYBPC3,2.34322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYCBP2,0.0,1.1234139,1.9184766,1.8670163,1.3707124,0.0,0.96860003,0.0
MYH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3292382
MYH7,1.4793342,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH7B,1.2062995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYH9,0.7212888,1.9745634,0.0,1.6285897,0.0,0.0,1.3768812,1.355135
MYL3,0.7247279,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYLK3,0.7458428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO18B,2.294113,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYO1B,0.0,0.0,1.438446,0.0,0.0,0.0,2.6825356,1.4161198
MYO1D,0.0,0.0,0.0,0.0,0.0,0.0,1.232858,0.9349389
MYO1E,0.0,2.0804045,0.0,0.0,0.0,1.839566,0.0,0.0
MYO1F,0.0,0.0,0.0,1.1422684,0.34750116,0.0,0.0,0.0
MYO5A,0.0,0.0,0.0,0.0,2.2778754,1.3390234,0.0,0.0
MYO9A,0.8344041,0.0,1.261764,0.0,0.0,1.1827903,1.3771029,0.0
MYO9B,0.0,0.0,0.0,0.0,1.1529591,0.0,0.0,0.0
MYOCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7935331
MYOM1,3.2288303,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOM2,2.6954482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOM3,0.81956786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYOZ2,1.8746848,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYPN,1.878432,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N4BP2L2,2.1610782,1.5841649,1.8129735,1.9237006,1.8250192,1.7015238,1.7726431,1.7938464
NAALADL2,1.0229046,0.0,1.9726071,0.0,0.0,1.6223621,0.0,0.0
NALCN,0.7549882,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAMPT,1.179972,0.0,1.254462,0.0,2.753283,0.0,0.0,1.865788
NAP1L1,0.757146,0.0,1.1115785,0.0,0.0,0.0,1.1629927,0.9045449
NAP1L4,0.0,0.0,0.0,1.1674979,0.0,0.0,0.0,0.0
NAV1,0.0,1.8111874,1.7147195,0.0,0.0,0.0,0.0,0.0
NAV2,0.92228746,0.0,0.0,0.0,0.9696313,0.0,0.0,0.0
NBAS,1.1696882,0.0,0.92233306,0.0,0.0,0.0,0.0,0.0
NBEA,1.5629983,0.0,0.0,0.0,0.0,1.5466028,1.0889727,0.0
NBEAL1,0.73769385,1.1808316,1.2123203,0.0,0.0,1.6906163,2.2234874,2.2470975
NCALD,0.0,0.0,0.0,1.235374,0.0,0.0,0.0,0.0
NCAM1,1.6903908,0.0,0.0,0.0,0.0,1.9889452,0.0,0.0
NCAM2,0.0,0.0,1.0548111,0.0,0.0,2.9348955,0.0,0.0
NCK2,0.0,0.0,0.0,1.5607288,0.0,0.0,0.0,0.0
NCKAP1,1.2831264,1.546312,1.3756642,0.0,0.0,0.0,1.3444498,1.2949841
NCKAP5,1.4824399,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NCOA1,1.4961355,1.5194073,2.1270492,1.8951769,1.9115686,1.6909771,1.8229492,1.5719573
NCOA2,1.4145854,0.0,1.2411883,2.0438943,1.4471493,1.4871929,1.2693465,0.0
NCOA3,0.0,1.671847,0.0,0.0,1.2020516,0.0,0.0,0.0
NCOA7,0.0,0.0,1.2731304,0.0,0.0,0.0,0.0,0.0
NCOR1,0.8221686,0.0,1.3748912,1.5387977,1.1520698,1.0060972,1.4234918,1.2316961
NCOR2,0.0,0.0,1.0483294,0.0,0.8377378,0.0,0.0,0.0
NDRG1,0.0,1.3701638,0.0,0.0,0.0,0.0,0.0,0.0
NDRG4,0.81364816,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NDUFS1,0.74026513,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEAT1,4.686799,3.7051249,3.849045,2.932398,4.335308,2.9165246,3.6075664,3.6938589
NEBL,3.4430344,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4,0.0,1.501942,0.0,0.0,0.0,0.0,0.0,0.0
NEDD4L,0.8549126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEDD9,0.0,2.3763583,0.0,0.8240286,0.0,0.0,0.0,0.0
NEGR1,0.0,0.0,3.5881443,0.0,0.0,3.5663698,0.0,0.0
NEK10,0.80579114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NEK7,1.7262692,0.0,0.70739603,1.7236848,0.0,0.0,0.0,0.0
NEURL1B,0.0,1.4017538,0.0,0.0,0.0,0.0,1.0563382,0.0
NEXN,2.58027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NF1,1.4977057,1.8030989,1.6445842,0.0,1.4080191,1.5739257,1.9049673,1.6661236
NFASC,0.0,0.0,0.0,0.0,0.0,0.0,1.5257823,0.853618
NFAT5,1.1538497,1.3118811,1.4015807,1.3263361,0.0,1.0745382,1.373348,0.72178817
NFATC2,0.0,0.0,0.0,1.327969,0.0,0.0,0.0,0.0
NFE2L2,0.0,0.0,1.3531631,0.0,1.5781093,0.9411739,0.0,0.0
NFIA,1.6749692,1.1708382,2.7019117,0.0,1.5298083,1.4478947,2.033195,1.3826679
NFIB,1.2174454,2.530737,2.2255225,0.0,0.0,1.5746844,2.6373508,2.4550714
NFIC,0.75314033,0.0,0.87877786,0.0,0.0,0.0,0.0,0.0
NFIL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9707855
NFKBIZ,0.0,0.0,0.8829978,0.0,0.0,0.0,0.0,0.0
NGF,0.0,0.0,0.0,0.0,0.0,0.0,2.169447,0.9701743
NHLRC2,0.77230704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7066078
NID1,0.0,0.0,1.2114502,0.0,0.0,0.0,1.7774935,0.0
NIPBL,1.3099514,1.4635229,1.6713207,1.9701731,1.8030989,1.558342,1.804158,1.6869287
NKAIN3,0.0,0.0,0.0,0.0,0.0,2.0933907,0.0,0.0
NKTR,0.8682526,2.1263444,1.110861,1.7678938,1.1469129,1.1192989,1.1491904,0.0
NLGN1,2.0739918,0.0,0.0,0.0,0.0,1.5399476,1.4002552,0.0
NLGN4X,0.0,0.0,0.0,0.0,0.0,1.695685,0.0,0.0
NLK,0.0,2.0204408,0.0,0.0,1.0953562,0.0,0.0,0.0
NNMT,0.0,0.0,1.6364145,0.0,0.0,0.0,0.0,0.0
NNT,1.0006812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NOTCH2,0.0,0.0,0.70237327,0.0,0.0,0.0,0.0,0.0
NOTCH3,0.0,0.0,0.0,0.0,0.0,0.0,1.1873641,1.0753646
NOVA1,0.0,0.0,1.420211,0.0,0.0,0.0,0.0,0.0
NOX4,0.0,0.0,1.9710989,0.0,0.0,0.0,0.0,0.0
NPAS2,1.1110997,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NPL,0.0,0.0,0.0,0.0,1.0684168,0.0,0.0,0.0
NR2F2,0.0,0.0,0.0,0.0,0.0,0.0,1.1971102,0.0
ENSG00000247809,0.0,0.0,0.0,0.0,0.0,1.1088494,2.725318,1.9751695
NR3C1,0.0,0.0,0.9267828,1.6561468,1.4478947,0.0,0.0,0.0
NR3C2,1.1688849,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NR4A1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6415561
NRAP,2.0074072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRDC,0.0,0.0,0.7825694,0.0,0.8222046,0.0,0.0,0.0
NRF1,0.7363584,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NRP1,0.74962014,2.6165543,0.0,0.0,1.72995,0.0,2.2412739,1.5573175
NRP2,0.0,0.0,0.0,0.0,0.7950163,0.0,0.0,0.0
NRXN1,0.0,0.0,0.0,0.0,0.0,4.8581085,0.0,0.0
NRXN3,0.0,0.0,0.0,0.0,0.0,4.0165524,0.0,0.0
NSD1,0.0,0.0,0.0,0.0,0.77570736,0.0,0.0,0.0
NSMCE2,0.9933431,0.0,0.9172969,0.0,1.1769359,0.0,0.87844884,0.0
NT5C2,0.9248963,0.0,1.0594068,0.0,1.383563,0.0,0.0,0.78646314
NT5DC1,0.7947502,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTM,0.0,0.0,0.0,0.0,0.0,2.6108298,0.0,0.0
NTRK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1768582
NUDT4,1.2565256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NUMB,0.0,1.6654712,0.95708966,0.0,1.6780169,0.0,0.0,0.0
NUP98,0.73539567,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBSCN,1.6396285,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGDH,1.1272445,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OGT,0.7441573,0.0,0.8661316,1.5188512,0.0,0.0,0.0,0.0
OPHN1,0.0,0.0,0.0,0.0,0.0,1.0257652,0.0,0.0
OSBPL8,1.6793907,0.0,1.2182832,1.5145075,0.9442831,0.0,0.0,0.0
OSBPL9,1.0383259,0.0,1.4774611,0.0,0.0,1.4700661,0.0,0.0
OSMR,0.0,1.5962887,1.618783,0.0,0.0,0.0,1.2733155,1.7070444
OSMR-DT,0.0,0.0,0.7976897,0.0,0.0,0.0,0.0,0.0
P4HA1,1.418963,0.0,0.0,0.0,1.5456582,0.0,0.9370947,0.0
PABPC1,0.0,0.0,0.0,0.0,0.0,0.0,0.8403866,0.0
PACRG,1.60291,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PACS1,0.8673308,0.0,0.0,2.014319,0.0,0.0,0.0,0.0
PAFAH1B1,1.0967491,0.0,1.0401561,1.2395294,1.1265063,1.3398548,1.2933984,1.1623504
PAG1,0.0,0.0,1.0146496,0.0,1.0825452,0.0,2.0061994,0.0
PALLD,2.9520874,0.0,0.70433223,0.0,0.0,0.0,0.0,0.0
PALMD,1.601512,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAM,2.7305422,2.2927542,1.7138174,1.8784344,0.0,0.0,1.2740107,1.67979
PAN3,0.0,0.0,1.421402,1.8878849,1.6961395,1.1857815,1.6457653,0.9935777
TENT2,0.86215967,0.0,0.78949517,0.91519415,1.612525,0.0,1.1209688,0.0
PAPOLA,0.0,0.0,0.7202852,0.0,0.0,0.0,0.0,0.0
PAPPA,0.0,0.0,0.0,0.0,0.0,1.9607996,0.0,0.0
PARD3,2.2511363,0.0,2.171051,0.0,0.0,1.749892,3.0927622,2.1387987
PARD3B,1.1267157,0.0,1.4803386,0.0,0.0,1.9837003,0.0,0.0
PARP14,0.0,0.96647596,0.0,0.0,1.4549041,0.0,0.0,0.0
PARP8,0.0,0.0,0.0,3.3332253,1.41188,0.0,0.0,0.0
PARVA,0.7389772,0.0,0.0,0.0,0.0,0.0,1.0763834,0.0
PATJ,1.5969689,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PBRM1,0.0,0.0,0.0,0.0,1.1297553,0.0,0.0,0.0
PBX1,1.2790413,0.0,2.0398636,0.0,0.0,0.0,2.2306957,1.3163209
PBX3,0.7149644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCCA,0.8509718,0.0,1.0455697,0.0,0.0,0.0,0.0,0.0
PCDH7,1.8540704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCDH9,2.4918964,0.0,2.2131448,0.0,0.0,2.0694437,0.0,0.0
PCED1B,0.0,0.0,0.0,1.2060555,0.0,0.0,0.0,0.0
PCGF5,0.99759144,0.0,0.0,0.0,0.0,1.2688868,0.0,0.0
PCM1,1.0471276,0.0,1.2052343,1.363214,1.0376801,1.2083539,1.1142535,0.907445
PCMTD1,0.85081804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PCNX1,1.1243951,1.1768584,1.182869,2.267788,1.7110252,0.0,0.0,0.0
PCSK5,0.0,0.0,1.1014209,0.0,0.0,0.0,0.0,0.0
PCSK6,0.9241624,0.0,1.6091981,0.0,0.0,0.0,0.0,0.0
PDCD4,0.0,0.0,0.0,1.3189127,0.0,0.0,0.0,0.0
PDE10A,0.71299684,2.4660518,0.0,0.0,0.0,0.0,3.15951,2.135557
PDE1A,0.0,0.0,1.2464155,0.0,0.0,0.0,1.7786856,1.2150648
PDE1C,2.1449895,0.0,0.9728787,0.0,0.0,1.74591,3.7024527,0.0
PDE3A,4.143726,0.0,1.2469013,0.0,0.0,0.0,3.213025,3.7021613
PDE3B,0.0,0.0,0.0,2.6134686,0.0,0.0,0.0,0.0
PDE4B,0.0,0.0,0.0,0.0,2.2085757,0.0,0.0,0.0
PDE4D,2.3943272,1.0571344,1.9693725,1.4549155,2.7270079,2.3160145,0.0,0.0
PDE4DIP,1.4645021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDE5A,0.0,0.0,0.0,0.0,0.0,0.0,1.4017538,0.0
PDE7A,1.9736291,0.0,0.0,2.2448308,0.0,0.0,0.0,0.0
PDE7B,0.0,0.0,0.0,0.0,1.3392311,0.0,2.9820566,0.0
PDE8A,0.86801183,1.5988033,0.0,0.0,0.9862786,2.0418253,2.7396607,1.9899446
PDGFC,0.0,0.0,0.0,0.0,1.7227967,0.0,0.0,0.0
PDGFD,0.0,0.0,1.9115684,0.0,0.0,0.0,0.0,0.0
PDGFRB,0.0,0.0,0.0,0.0,0.0,0.0,2.1015394,1.8017244
PDK4,3.1050453,0.0,0.0,0.0,0.0,1.1397064,0.0,2.8425484
PDLIM1,0.0,1.8605714,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM3,1.4823081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PDLIM5,3.8167322,2.1242876,1.2425891,0.0,1.197191,1.2284827,1.2625811,2.1380563
PDS5A,0.0,0.0,1.1921343,1.2177385,1.1345994,0.0,0.0,0.0
PDS5B,0.0,0.0,0.88001454,0.0,1.2508022,0.95061547,0.9089458,0.0
PDZD2,1.7995096,0.0,0.87062657,0.0,0.0,0.0,2.9996629,0.0
PDZRN3,2.1812954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEAK1,1.2654967,2.5187902,1.527545,0.0,2.0856657,0.0,0.0,0.0
PEBP4,0.99339664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECAM1,0.0,1.8757367,0.0,0.0,0.0,0.0,0.0,0.0
PELI1,0.0,1.5240247,0.0,0.0,0.86533415,0.0,0.0,0.0
PELI2,0.0,0.0,0.0,0.0,0.0,0.0,1.0879934,0.0
PFKFB3,0.0,0.0,0.0,0.0,1.6564898,0.0,0.0,0.0
PGAP1,0.0,0.0,0.7159524,0.0,0.0,0.0,0.0,2.155295
PGM5,1.4244496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHACTR1,2.986825,0.0,0.0,0.0,0.9918467,0.0,0.0,0.0
PHACTR2,0.0,1.760777,0.0,0.8242378,0.0,0.0,0.0,0.0
PHC2,0.9242082,0.0,0.994737,0.0,0.0,0.0,0.0,1.073943
PHC3,0.88195956,0.0,0.9135247,1.4833611,1.0160534,0.0,0.8452082,0.0
PHF14,0.0,0.0,0.86689067,0.0,0.0,0.0,0.0,0.0
PHF20,0.0,0.0,0.0,0.0,1.3508799,0.0,0.0,0.0
PHF21A,1.1239742,0.0,1.7579904,1.2554483,1.6560609,0.0,1.231739,1.0248604
PHF3,0.0,0.0,1.00248,0.0,0.0,0.0,0.0,0.0
PHIP,1.0933733,0.0,1.3259788,1.42053,1.4413333,1.0491725,1.4665935,1.3048375
PHKB,0.77271456,0.0,0.0,0.0,1.5359776,0.0,0.82568765,0.0
PHLDB1,0.0,0.0,1.0119671,0.0,0.0,0.0,0.0,0.0
PHLDB2,1.4248691,0.0,1.3092604,0.0,0.0,0.0,1.1210384,1.4244499
PIAS1,0.8772576,0.0,1.0970149,1.2455796,1.7049222,0.0,0.7110692,0.8102648
PICALM,1.0917923,2.8079755,1.5663123,2.0807128,2.373705,1.6145777,1.6228517,1.9992776
PID1,0.0,0.0,2.495994,0.0,0.75824696,0.0,0.0,0.0
PIK3C2A,0.0,1.4842179,0.0,0.0,0.0,0.0,0.0,0.0
PIK3R1,0.7237692,0.0,0.0,1.9911717,0.9982945,0.0,0.0,0.0
PIK3R5,0.0,0.0,0.0,1.768901,0.0,0.0,0.0,0.0
PIKFYVE,0.0,0.0,0.0,0.0,1.1007504,0.0,0.0,0.0
PIP4K2A,0.0,0.0,0.0,2.863346,1.5521536,1.553327,0.0,0.0
PIP5K1B,1.4391205,0.0,0.0,0.0,0.0,0.0,0.0,2.615516
PITPNB,0.0,0.0,1.0995466,0.0,0.0,0.0,0.0,0.0
PITPNC1,0.0,3.5212352,0.0,3.0331657,0.0,0.0,1.1737623,3.062036
PITPNM2,0.0,1.1620865,0.0,0.0,0.0,0.0,0.0,0.0
PKD2,0.0,0.0,1.109803,0.0,0.0,0.9512001,0.0,0.0
PKIA,0.8522425,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKN2,0.0,0.0,0.0,0.0,0.8887353,0.0,0.0,0.0
PKP2,1.7281706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PKP4,0.0,1.9115684,0.0,0.0,0.0,0.0,0.0,0.0
PLA2G5,0.0,0.0,2.120513,0.0,0.0,0.0,3.701615,3.4105973
PLAGL1,0.0,0.0,1.2738717,0.0,0.0,0.0,0.0,0.0
PLCB1,0.0,2.9969423,2.34713,1.2516708,0.0,2.8732533,0.0,0.0
PLCB4,1.2124033,0.0,0.0,0.0,0.0,0.0,2.5400012,1.0857275
PLCE1,0.0,0.0,0.0,0.0,0.0,1.3571668,1.2787143,0.0
PLCL1,2.7437682,0.0,0.0,0.0,0.0,0.0,2.4774687,1.9760935
PLCL2,2.3603325,0.0,0.0,1.9385749,1.5444741,0.0,0.0,0.0
PLCXD3,1.7224505,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLD1,1.0732698,0.0,0.97119284,0.0,0.0,0.0,1.6100783,0.0
PLEKHA2,0.0,0.0,0.0,1.2404025,0.0,0.0,0.0,0.0
PLEKHA5,2.3166356,0.0,2.4234338,0.0,0.0,2.2425706,0.0,0.0
PLEKHG1,0.0,3.000829,0.0,0.0,0.0,0.89365375,0.0,0.0
PLN,0.7650776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PLOD2,0.7712431,0.0,1.2301086,0.0,0.0,0.0,0.0,0.0
PLPP1,0.9701234,1.9309744,0.0,0.0,0.0,1.5093099,0.0,1.4762876
PLSCR1,0.0,1.2678769,0.0,0.0,1.5310847,0.0,0.0,0.0
PLSCR4,0.0,0.0,1.1000812,0.0,0.0,1.9086273,0.0,0.0
PLTP,0.0,0.0,0.0,0.0,1.0011168,0.0,0.0,0.0
PLXDC2,0.0,1.9870872,1.7635415,0.0,2.9399033,1.8081968,0.0,0.0
PLXNA2,0.0,2.1651092,0.0,0.0,0.0,0.0,0.0,0.0
PMP22,0.0,0.0,0.8731768,0.0,0.0,1.6951401,0.0,0.0
PNISR,1.5279217,0.0,1.647795,1.4597058,1.3286257,1.5231827,1.6142553,1.3965819
PODXL,0.0,1.4828343,0.0,0.0,0.0,0.0,0.0,0.0
POGZ,0.0,0.0,0.0,0.0,0.0,0.8435064,1.0150421,0.0
POR,0.7932552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POU2F1,0.0,0.0,0.87910724,0.0,0.0,0.0,0.95753455,0.0
PPARD,0.0,0.0,0.0,0.0,1.1772463,0.0,0.0,0.0
PPARG,0.0,1.7148441,0.0,0.0,0.0,0.0,0.0,0.0
PPARGC1A,1.7188716,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPFIBP1,2.026875,2.372734,1.3792114,0.0,0.0,0.0,0.879768,0.0
PPM1K,1.2956581,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPM1L,1.6021447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R12A,0.71702385,0.0,0.9231553,1.6670378,1.2560763,1.3818856,1.7529427,2.0819392
PPP1R12B,2.8425484,0.0,0.0,0.0,0.0,0.0,0.9910474,1.5928466
PPP1R13B,1.1461438,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP1R16B,0.0,0.0,0.0,1.821645,0.0,0.0,0.0,0.0
PPP1R9A,1.4913149,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R2A,0.0,1.4391819,0.727178,0.0,0.0,0.0,0.3471245,0.96992004
PPP2R3A,1.1266804,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPP2R5A,0.77168083,0.0,0.0,1.2184098,0.0,0.0,0.0,0.0
PPP2R5C,1.3125756,0.0,0.0,2.6605234,1.1835773,0.0,0.0,0.0
PPP3CA,0.0,0.0,1.7093554,1.7546873,1.7580898,0.0,0.0,0.0
PPP3CC,1.0599611,1.1508865,0.0,1.002715,0.0,0.0,0.0,0.0
PPP6R3,1.4546523,1.6579499,1.5313213,1.8449291,1.5219921,1.4772,1.7400922,1.6419759
PRDM16,0.780097,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRDM2,0.0,0.0,0.7955159,0.0,0.0,0.0,0.0,0.0
PRELID2,0.8834142,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PREX1,0.0,0.0,0.0,1.5857077,0.8745197,0.0,0.0,0.0
PREX2,0.0,1.796777,0.0,0.0,0.0,0.0,0.8384469,0.0
PRICKLE2,0.0,0.0,1.2791348,0.0,0.0,0.0,0.0,0.0
PRKAA2,1.3277589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PRKAG2,1.4631401,0.0,0.0,0.0,1.8034165,0.0,0.0,0.0
PRKCA,0.0,0.0,0.8436575,0.0,0.0,2.5648756,0.0,0.0
PRKCB,0.0,0.0,0.0,2.1012244,0.0,0.0,0.0,0.0
PRKCE,1.0880581,1.9644806,0.79146945,0.0,0.0,0.0,0.0,0.0
PRKCH,0.0,2.103432,0.0,2.8169775,0.0,0.0,0.0,0.0
PRKCQ,0.0,0.0,0.0,1.8944552,0.0,0.0,0.0,0.0
